ID Usuario,Edad,Genero,Fecha,Localidad,Plataforma,Dispositivo,Sistema Operativo,Conexion Exitosa
8329702,34,F,2024-11-19,"Salta, Salta",Netflix,"Smart TV 65"" OLED 4K",Tizen 3.0,0
8692738,35,F,2024-08-16,"Salta, Salta",Netflix,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,0
5283648,46,M,2024-08-05,"Trelew, Chubut",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,0
2681268,56,F,2024-07-09,"San Miguel de Tucumán, Tucumán",Disney+,"Smart TV 55"" HD LED",Tizen 2.2.1,1
7632662,52,F,2024-06-01,"La Plata, Buenos Aires",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 2.3.2,0
1538678,44,M,2024-05-02,"Paraná, Entre Ríos",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.2.1,0
7187876,59,F,2024-01-19,"Mendoza, Mendoza",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,0
7371763,46,M,2024-05-28,"Paraná, Entre Ríos",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
2240162,23,F,2024-03-31,"Paraná, Entre Ríos",Paramount+,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
4423409,52,M,2024-03-06,"San Juan, San Juan",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
5787954,48,M,2024-05-26,"San Juan, San Juan",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,1
4232063,32,F,2024-02-06,"La Plata, Buenos Aires",Paramount+,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
1176459,19,M,2024-05-27,"Paraná, Entre Ríos",Netflix,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
4389728,49,F,2024-01-24,"Córdoba, Córdoba",Netflix,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,0
2954709,57,M,2024-09-19,"Rosario, Santa Fe",Disney+,"Smart TV 65"" OLED 4K",Tizen 4.0,1
8174496,64,M,2024-03-04,"San Miguel de Tucumán, Tucumán",Paramount+,"Smart TV 55"" UHD 4K",Tizen 3.0,1
9566956,24,M,2024-12-12,"San Miguel de Tucumán, Tucumán",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 4.0,1
8098617,24,M,2024-05-18,"Mendoza, Mendoza",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,1
4530206,48,M,2024-11-14,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 55"" HD LED",Tizen 2.3.2,0
9825410,38,F,2024-07-12,"Neuquén, Neuquén",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,0
8748630,50,M,2024-12-22,"Mendoza, Mendoza",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 3.0,0
3056780,26,F,2024-12-04,"Neuquén, Neuquén",Disney+,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
4389728,62,F,2024-01-31,"Córdoba, Córdoba",Paramount+,"Smart TV 55"" HD LED",Tizen 3.0,0
5968563,24,F,2024-09-23,"Paraná, Entre Ríos",Disney+,"Smart TV 55"" UHD 4K",Tizen 3.0,1
8690180,30,F,2024-02-25,"Paraná, Entre Ríos",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,1
5421239,34,F,2024-02-09,"Trelew, Chubut",Disney+,"Smart TV 55"" UHD 4K",Tizen 3.0,1
9074356,37,M,2024-02-09,"San Miguel de Tucumán, Tucumán",Disney+,"Smart TV 55"" HD LED",Tizen 3.0,1
9825410,52,F,2024-06-15,"Neuquén, Neuquén",Paramount+,"Smart TV 65"" OLED 4K",Tizen 4.0,0
6637472,65,F,2024-10-13,"Córdoba, Córdoba",Paramount+,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
1022608,63,M,2024-08-08,"Paraná, Entre Ríos",Netflix,"Smart TV 55"" HD LED",Tizen 2.3.2,1
4938846,31,F,2024-10-19,"La Plata, Buenos Aires",Paramount+,"Smart TV 55"" HD LED",Tizen 3.0,1
7371763,65,F,2024-03-07,"Paraná, Entre Ríos",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,1
9218466,33,F,2024-09-26,"Mendoza, Mendoza",Netflix,"Smart TV 55"" HD LED",Tizen 2.2.1,1
8897801,49,F,2024-05-26,"Trelew, Chubut",Paramount+,"Smart TV 55"" HD LED",Tizen 4.0,1
1596226,19,F,2024-10-02,"Córdoba, Córdoba",Disney+,"Smart TV 55"" UHD 4K",Tizen 2.3.2,0
1792088,33,F,2024-07-09,"Rosario, Santa Fe",Netflix,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
2088527,48,M,2024-07-09,"Mendoza, Mendoza",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
7350684,23,M,2024-02-12,"San Juan, San Juan",HBO Max,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
6994226,32,M,2024-01-11,"La Plata, Buenos Aires",Netflix,"Smart TV 65"" OLED 4K",Tizen 3.0,0
5501355,62,M,2024-03-15,"Rosario, Santa Fe",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,1
3814313,40,F,2024-07-03,"La Plata, Buenos Aires",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 3.0,1
1309634,33,M,2024-02-17,"Salta, Salta",Disney+,"Smart TV 65"" OLED 4K",Tizen 3.0,1
1351283,43,M,2024-01-23,"Mendoza, Mendoza",Netflix,"Smart TV 55"" HD LED",Tizen 4.0,1
7350684,23,M,2024-08-26,"San Juan, San Juan",Netflix,"Smart TV 65"" OLED 4K",Tizen 4.0,1
2227313,52,F,2024-07-14,"San Juan, San Juan",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
1176459,51,M,2024-07-25,"Paraná, Entre Ríos",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,1
7629246,18,F,2024-02-28,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 55"" HD LED",Tizen 3.0,1
2323545,23,M,2024-05-19,"Rosario, Santa Fe",HBO Max,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
6658281,64,M,2024-10-30,"Paraná, Entre Ríos",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,1
3320510,62,F,2024-12-28,"San Miguel de Tucumán, Tucumán",Netflix,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
2287130,53,M,2024-10-26,"Salta, Salta",HBO Max,"Smart TV 55"" HD LED",Tizen 2.2.1,1
8820803,42,F,2024-06-09,"Trelew, Chubut",HBO Max,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
9065140,60,F,2024-04-22,"Neuquén, Neuquén",HBO Max,"Smart TV 55"" HD LED",Tizen 2.2.1,1
6135101,59,F,2024-08-18,"Córdoba, Córdoba",HBO Max,"Smart TV 55"" HD LED",Tizen 2.3.2,1
2745231,61,F,2024-08-31,"Mendoza, Mendoza",Amazon Prime,"Smart TV 55"" HD LED",Tizen 2.2.1,1
7229437,35,M,2024-09-28,"Córdoba, Córdoba",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
5496571,30,M,2024-03-08,"Córdoba, Córdoba",Amazon Prime,"Smart TV 55"" HD LED",Tizen 3.0,1
6994226,21,F,2024-03-14,"La Plata, Buenos Aires",Netflix,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
7809464,22,F,2024-10-11,"Salta, Salta",Amazon Prime,"Smart TV 55"" HD LED",Tizen 2.3.2,0
4937636,62,F,2024-06-23,"Rosario, Santa Fe",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
3599707,20,M,2024-12-22,"San Juan, San Juan",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,1
5283648,37,M,2024-12-14,"Trelew, Chubut",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,1
3320510,54,M,2024-09-08,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 55"" HD LED",Tizen 4.0,0
2438964,63,F,2024-11-24,"Mendoza, Mendoza",Amazon Prime,"Smart TV 55"" HD LED",Tizen 2.2.1,1
9170310,46,F,2024-06-07,"Córdoba, Córdoba",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,0
2479863,39,M,2024-07-24,"Rosario, Santa Fe",Netflix,"Smart TV 55"" HD LED",Tizen 3.0,1
9129199,52,F,2024-08-11,"Salta, Salta",HBO Max,"Smart TV 65"" OLED 4K",Tizen 3.0,1
3981656,24,F,2024-03-30,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 55"" HD LED",Tizen 2.2.1,1
9566956,47,M,2024-01-27,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
8692738,20,M,2024-02-28,"Salta, Salta",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,0
4232063,36,M,2024-10-14,"La Plata, Buenos Aires",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 4.0,1
1792088,26,F,2024-02-25,"Rosario, Santa Fe",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,0
5421239,24,M,2024-03-01,"Trelew, Chubut",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
2323545,60,F,2024-07-19,"Rosario, Santa Fe",Netflix,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
3056780,41,F,2024-05-22,"Neuquén, Neuquén",Disney+,"Smart TV 65"" OLED 4K",Tizen 2.3.2,0
6352259,41,M,2024-04-23,"Salta, Salta",Paramount+,"Smart TV 55"" UHD 4K",Tizen 3.0,1
3679216,52,M,2024-02-21,"Rosario, Santa Fe",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
4789399,21,M,2024-10-04,"San Miguel de Tucumán, Tucumán",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
5609200,29,F,2024-06-24,"Rosario, Santa Fe",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,0
7630086,22,M,2024-02-16,"Salta, Salta",HBO Max,"Smart TV 55"" UHD 4K",Tizen 2.3.2,0
4854914,60,F,2024-11-24,"Salta, Salta",Disney+,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
6292124,45,F,2024-08-03,"La Plata, Buenos Aires",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,1
5283648,32,F,2024-07-10,"Trelew, Chubut",HBO Max,"Smart TV 55"" HD LED",Tizen 4.0,1
4896682,63,M,2024-12-31,"La Plata, Buenos Aires",Paramount+,"Smart TV 55"" UHD 4K",Tizen 2.2.1,0
9262898,50,F,2024-12-09,"Trelew, Chubut",Paramount+,"Smart TV 65"" OLED 4K",Tizen 4.0,1
8428618,21,F,2024-09-16,"Salta, Salta",HBO Max,"Smart TV 55"" UHD 4K",Tizen 2.3.2,0
5585966,46,F,2024-09-27,"Neuquén, Neuquén",HBO Max,"Smart TV 55"" UHD 4K",Tizen 3.0,0
8748630,21,M,2024-07-19,"Mendoza, Mendoza",Disney+,"Smart TV 55"" UHD 4K",Tizen 2.3.2,0
7429925,60,M,2024-12-22,"Córdoba, Córdoba",Amazon Prime,"Smart TV 55"" HD LED",Tizen 4.0,1
2111133,46,M,2024-08-17,"Neuquén, Neuquén",HBO Max,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
6389759,22,M,2024-03-17,"Córdoba, Córdoba",Paramount+,"Smart TV 55"" UHD 4K",Tizen 3.0,1
9275795,55,F,2024-01-18,"Neuquén, Neuquén",Netflix,"Smart TV 55"" HD LED",Tizen 3.0,1
8361253,34,M,2024-01-15,"Trelew, Chubut",HBO Max,"Smart TV 55"" HD LED",Tizen 4.0,1
3056780,38,M,2024-12-13,"Neuquén, Neuquén",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,0
5501355,51,F,2024-07-26,"Rosario, Santa Fe",Netflix,"Smart TV 55"" HD LED",Tizen 2.3.2,1
6740667,45,F,2024-06-28,"Mendoza, Mendoza",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
4232063,35,F,2024-01-22,"La Plata, Buenos Aires",Netflix,"Smart TV 55"" UHD 4K",Tizen 4.0,1
7948706,37,M,2024-11-02,"La Plata, Buenos Aires",HBO Max,"Smart TV 55"" HD LED",Tizen 3.0,0
5830567,58,F,2024-07-31,"San Juan, San Juan",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,1
4385237,52,F,2024-01-31,"Córdoba, Córdoba",Netflix,"Smart TV 55"" UHD 4K",Tizen 3.0,1
9275795,45,M,2024-01-13,"Neuquén, Neuquén",HBO Max,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
1022608,52,M,2024-04-11,"Paraná, Entre Ríos",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
1587518,65,F,2024-11-23,"San Juan, San Juan",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 4.0,0
7629246,29,M,2024-11-02,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
2745231,57,F,2024-03-29,"Mendoza, Mendoza",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,1
6135101,64,F,2024-09-25,"Córdoba, Córdoba",HBO Max,"Smart TV 55"" UHD 4K",Tizen 4.0,1
3369342,19,F,2024-10-10,"Salta, Salta",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.3.2,0
8098617,63,F,2024-02-24,"Mendoza, Mendoza",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
5594700,46,M,2024-02-24,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 55"" HD LED",Tizen 4.0,1
4854914,25,F,2024-03-15,"Salta, Salta",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,1
8852882,21,M,2024-11-25,"Paraná, Entre Ríos",Paramount+,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
8363148,29,M,2024-08-03,"Rosario, Santa Fe",Netflix,"Smart TV 65"" OLED 4K",Tizen 4.0,1
8690180,41,M,2024-07-16,"Paraná, Entre Ríos",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.3.2,0
2911480,48,F,2024-12-11,"Rosario, Santa Fe",Disney+,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
7309460,20,F,2024-01-14,"Rosario, Santa Fe",Disney+,"Smart TV 65"" OLED 4K",Tizen 3.0,0
6389759,59,M,2024-05-18,"Córdoba, Córdoba",Disney+,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
8361253,53,M,2024-07-18,"Trelew, Chubut",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,1
8300874,40,F,2024-03-14,"San Miguel de Tucumán, Tucumán",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
1102062,56,F,2024-09-16,"Mendoza, Mendoza",Netflix,"Smart TV 65"" OLED 4K",Tizen 3.0,1
8690180,46,M,2024-06-19,"Paraná, Entre Ríos",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 4.0,0
3103093,48,M,2024-09-01,"Salta, Salta",Netflix,"Smart TV 65"" OLED 4K",Tizen 4.0,1
3631212,40,F,2024-10-05,"Mendoza, Mendoza",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
9129199,61,F,2024-05-11,"Salta, Salta",HBO Max,"Smart TV 55"" HD LED",Tizen 2.2.1,1
9275795,25,F,2024-09-07,"Neuquén, Neuquén",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
4256983,24,F,2024-02-29,"Córdoba, Córdoba",Netflix,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
1841202,40,M,2024-03-21,"Córdoba, Córdoba",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 4.0,0
5099895,55,F,2024-09-07,"Trelew, Chubut",HBO Max,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
5505522,21,M,2024-02-06,"Córdoba, Córdoba",Disney+,"Smart TV 55"" UHD 4K",Tizen 4.0,0
5496571,25,F,2024-02-23,"Córdoba, Córdoba",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
8646483,55,F,2024-10-29,"Mendoza, Mendoza",Disney+,"Smart TV 55"" UHD 4K",Tizen 4.0,1
4896682,62,F,2024-08-19,"La Plata, Buenos Aires",Disney+,"Smart TV 65"" OLED 4K",Tizen 4.0,0
3044061,42,F,2024-01-09,"Trelew, Chubut",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,1
1841202,19,F,2024-02-08,"Córdoba, Córdoba",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 4.0,0
9074356,29,M,2024-09-08,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 65"" OLED 4K",Tizen 3.0,0
3218729,48,M,2024-06-13,"Mendoza, Mendoza",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
8813157,51,F,2024-02-01,"Neuquén, Neuquén",Paramount+,"Smart TV 55"" UHD 4K",Tizen 4.0,1
9566956,54,M,2024-06-29,"San Miguel de Tucumán, Tucumán",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 4.0,0
6210556,40,F,2024-04-19,"San Juan, San Juan",Paramount+,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
2911480,33,M,2024-12-19,"Rosario, Santa Fe",Amazon Prime,"Smart TV 55"" HD LED",Tizen 3.0,0
9129199,20,M,2024-08-18,"Salta, Salta",HBO Max,"Smart TV 55"" HD LED",Tizen 2.2.1,1
8300874,57,F,2024-12-20,"San Miguel de Tucumán, Tucumán",Netflix,"Smart TV 65"" OLED 4K",Tizen 2.2.1,0
9537197,61,M,2024-10-28,"Trelew, Chubut",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
9642475,25,F,2024-10-30,"Paraná, Entre Ríos",HBO Max,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
5120005,33,F,2024-09-04,"Rosario, Santa Fe",Disney+,"Smart TV 65"" OLED 4K",Tizen 4.0,1
1452496,18,M,2024-12-20,"Mendoza, Mendoza",Netflix,"Smart TV 65"" OLED 4K",Tizen 4.0,0
7630086,35,M,2024-07-19,"Salta, Salta",Disney+,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
3183171,25,M,2024-05-14,"Neuquén, Neuquén",Paramount+,"Smart TV 55"" HD LED",Tizen 2.3.2,1
8763861,35,F,2024-04-23,"Salta, Salta",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
5609200,45,M,2024-05-09,"Rosario, Santa Fe",HBO Max,"Smart TV 65"" OLED 4K",Tizen 3.0,0
6130519,55,F,2024-05-27,"Paraná, Entre Ríos",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
6405278,25,M,2024-07-21,"San Miguel de Tucumán, Tucumán",Netflix,"Smart TV 55"" HD LED",Tizen 3.0,0
1740044,37,M,2024-11-12,"Rosario, Santa Fe",Disney+,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
6011125,64,F,2024-07-13,"La Plata, Buenos Aires",Paramount+,"Smart TV 55"" HD LED",Tizen 3.0,1
8174496,23,F,2024-04-24,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 55"" HD LED",Tizen 3.0,1
5931976,20,F,2024-03-03,"Córdoba, Córdoba",Amazon Prime,"Smart TV 55"" HD LED",Tizen 3.0,1
5787954,60,M,2024-09-10,"San Juan, San Juan",HBO Max,"Smart TV 65"" OLED 4K",Tizen 3.0,1
4463449,61,M,2024-01-12,"La Plata, Buenos Aires",HBO Max,"Smart TV 65"" OLED 4K",Tizen 3.0,1
2954709,62,F,2024-01-03,"Rosario, Santa Fe",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
8815115,59,F,2024-05-03,"Rosario, Santa Fe",Disney+,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
4003265,40,M,2024-03-19,"Mendoza, Mendoza",Paramount+,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
6658281,18,M,2024-10-18,"Paraná, Entre Ríos",Disney+,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
7468317,54,M,2024-12-07,"Mendoza, Mendoza",Paramount+,"Smart TV 55"" UHD 4K",Tizen 4.0,1
7882964,62,M,2024-04-15,"Salta, Salta",HBO Max,"Smart TV 55"" HD LED",Tizen 3.0,0
1841202,50,M,2024-11-12,"Córdoba, Córdoba",HBO Max,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
8748630,34,M,2024-07-07,"Mendoza, Mendoza",Netflix,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,0
2394925,53,F,2024-12-04,"San Juan, San Juan",Netflix,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
4896682,21,M,2024-04-23,"La Plata, Buenos Aires",Netflix,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
4423409,20,F,2024-08-08,"San Juan, San Juan",Netflix,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
5609200,19,F,2024-11-21,"Rosario, Santa Fe",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,0
1105341,38,F,2024-06-02,"Trelew, Chubut",Netflix,"Smart TV 55"" HD LED",Tizen 2.2.1,1
6130519,57,M,2024-11-26,"Paraná, Entre Ríos",Amazon Prime,"Smart TV 55"" HD LED",Tizen 2.3.2,1
3056780,35,M,2024-05-13,"Neuquén, Neuquén",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
6897699,60,F,2024-12-04,"Neuquén, Neuquén",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
4857267,20,F,2024-12-21,"Paraná, Entre Ríos",Netflix,"Smart TV 65"" OLED 4K",Tizen 3.0,1
9537197,57,M,2024-06-10,"Trelew, Chubut",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
5931976,49,F,2024-04-04,"Córdoba, Córdoba",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,0
6104099,51,M,2024-06-19,"San Juan, San Juan",HBO Max,"Smart TV 55"" HD LED",Tizen 2.2.1,1
8852882,26,M,2024-10-13,"Paraná, Entre Ríos",Netflix,"Smart TV 65"" OLED 4K",Tizen 2.2.1,0
1351283,46,M,2024-07-23,"Mendoza, Mendoza",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 3.0,1
5585966,21,M,2024-06-23,"Neuquén, Neuquén",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
6740667,27,F,2024-03-24,"Mendoza, Mendoza",Amazon Prime,"Smart TV 55"" HD LED",Tizen 2.2.1,1
9040195,18,F,2024-11-20,"San Juan, San Juan",Paramount+,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
1470814,62,F,2024-03-14,"San Miguel de Tucumán, Tucumán",Netflix,"Smart TV 55"" HD LED",Tizen 4.0,1
8897801,38,F,2024-07-06,"Trelew, Chubut",Netflix,"Smart TV 55"" HD LED",Tizen 2.3.2,1
8748630,37,M,2024-10-07,"Mendoza, Mendoza",Netflix,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,0
6130519,33,F,2024-07-11,"Paraná, Entre Ríos",Paramount+,"Smart TV 55"" HD LED",Tizen 2.3.2,1
5045194,23,M,2024-06-11,"San Miguel de Tucumán, Tucumán",Disney+,"Smart TV 55"" HD LED",Tizen 2.3.2,0
1105341,52,M,2024-12-03,"Trelew, Chubut",Disney+,"Smart TV 65"" OLED 4K",Tizen 3.0,1
8690180,42,F,2024-05-13,"Paraná, Entre Ríos",HBO Max,"Smart TV 65"" OLED 4K",Tizen 4.0,0
6626001,43,F,2024-03-11,"Paraná, Entre Ríos",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 3.0,1
7809464,43,M,2024-01-18,"Salta, Salta",Netflix,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,0
4463449,49,M,2024-03-30,"La Plata, Buenos Aires",Netflix,"Smart TV 55"" HD LED",Tizen 4.0,1
4003265,26,M,2024-02-02,"Mendoza, Mendoza",Netflix,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
2488575,64,F,2024-06-21,"San Miguel de Tucumán, Tucumán",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,1
5421239,61,M,2024-11-22,"Trelew, Chubut",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,1
9275795,23,F,2024-06-27,"Neuquén, Neuquén",Paramount+,"Smart TV 55"" HD LED",Tizen 2.3.2,1
2840028,35,M,2024-02-18,"Salta, Salta",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
1351283,48,F,2024-02-02,"Mendoza, Mendoza",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
9566956,38,M,2024-09-11,"San Miguel de Tucumán, Tucumán",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 4.0,0
9537197,48,F,2024-10-08,"Trelew, Chubut",Disney+,"Smart TV 65"" OLED 4K",Tizen 3.0,1
8247202,52,F,2024-11-06,"Neuquén, Neuquén",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
2911480,54,F,2024-11-11,"Rosario, Santa Fe",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,1
8428618,19,M,2024-10-13,"Salta, Salta",Paramount+,"Smart TV 55"" UHD 4K",Tizen 3.0,0
9216533,22,M,2024-04-22,"Trelew, Chubut",Paramount+,"Smart TV 55"" HD LED",Tizen 4.0,1
1587518,46,F,2024-08-08,"San Juan, San Juan",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,0
5787954,54,M,2024-08-12,"San Juan, San Juan",Disney+,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
3044061,38,M,2024-08-25,"Trelew, Chubut",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
1452496,27,F,2024-10-04,"Mendoza, Mendoza",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
7371763,35,M,2024-05-11,"Paraná, Entre Ríos",HBO Max,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
2877627,58,M,2024-09-23,"Rosario, Santa Fe",Netflix,"Smart TV 55"" UHD 4K",Tizen 4.0,1
8174496,44,F,2024-09-29,"San Miguel de Tucumán, Tucumán",Disney+,"Smart TV 55"" UHD 4K",Tizen 4.0,0
1792088,30,F,2024-12-29,"Rosario, Santa Fe",HBO Max,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
2191380,34,M,2024-03-16,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 55"" HD LED",Tizen 3.0,1
5787954,62,F,2024-05-27,"San Juan, San Juan",Paramount+,"Smart TV 55"" HD LED",Tizen 3.0,0
9262898,42,M,2024-10-01,"Trelew, Chubut",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,1
2560750,29,F,2024-06-10,"San Juan, San Juan",Paramount+,"Smart TV 65"" OLED 4K",Tizen 4.0,1
8428618,27,F,2024-05-03,"Salta, Salta",Netflix,"Smart TV 55"" HD LED",Tizen 3.0,1
6104099,57,M,2024-11-14,"San Juan, San Juan",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,1
6936883,35,M,2024-01-10,"San Juan, San Juan",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,1
